"Time","Source","Destiny","SrcPort","DstPort","Protocol","Frame","Ack"
"6.109622","192.168.122.20","192.168.121.10","21","55956","TCP","1174","1171"
"6.109640","192.168.121.10","192.168.122.20","55956","21","FTP","1175",""
"6.109813","192.168.122.20","192.168.121.10","21","55956","TCP","1176",""
"6.115729","192.168.121.10","192.168.122.20","55956","21","FTP","1177",""
"6.116156","192.168.122.20","192.168.121.10","21","55956","TCP","1178",""
"6.116181","192.168.121.10","192.168.122.20","55956","21","FTP","1179",""
"6.116325","192.168.122.20","192.168.121.10","21","55956","TCP","1180","1177"
"6.116339","192.168.121.10","192.168.122.20","55956","21","FTP","1181",""
"6.116444","192.168.122.20","192.168.121.10","21","55956","TCP","1182","1181"
"6.116793","192.168.121.10","192.168.122.20","55956","21","FTP","1183",""
"6.123436","192.168.121.10","192.168.122.20","55956","21","FTP","1184",""
"6.123813","192.168.122.20","192.168.121.10","21","55956","TCP","1185","1184"
"6.123828","192.168.121.10","192.168.122.20","55956","21","FTP","1186",""
"6.123968","192.168.122.20","192.168.121.10","21","55956","TCP","1187","1186"
"6.124501","192.168.121.10","192.168.122.20","55956","21","FTP","1188",""
"6.124651","192.168.122.20","192.168.121.10","21","55956","TCP","1189","1188"
"6.125593","192.168.121.10","192.168.122.20","55956","21","FTP","1190",""
"6.132244","192.168.121.10","192.168.122.20","55956","21","FTP","1191",""
"6.132658","192.168.122.20","192.168.121.10","21","55956","TCP","1192","1191"
"6.132679","192.168.121.10","192.168.122.20","55956","21","FTP","1193",""
"6.132860","192.168.122.20","192.168.121.10","21","55956","TCP","1194","1193"
"6.133387","192.168.121.10","192.168.122.20","55956","21","FTP","1195",""
"6.133864","192.168.122.20","192.168.121.10","21","55956","TCP","1196","1195"
"6.134438","192.168.121.10","192.168.122.20","55956","21","FTP","1197",""
"6.134595","192.168.122.20","192.168.121.10","21","55956","TCP","1198","1197"
"6.135503","192.168.121.10","192.168.122.20","55956","21","FTP","1199",""
"6.135649","192.168.122.20","192.168.121.10","21","55956","TCP","1200","1199"
"6.136817","192.168.121.10","192.168.122.20","55956","21","FTP","1201",""
"6.137646","192.168.122.20","192.168.121.10","21","55956","TCP","1202","1201"
"6.137811","192.168.121.10","192.168.122.20","55956","21","FTP","1203",""
"6.137920","192.168.122.20","192.168.121.10","21","55956","TCP","1204","1203"
"6.138884","192.168.121.10","192.168.122.20","55956","21","FTP","1205",""
"6.139103","192.168.122.20","192.168.121.10","21","55956","TCP","1206","1205"
"6.139956","192.168.121.10","192.168.122.20","55956","21","FTP","1207",""
"6.140132","192.168.122.20","192.168.121.10","21","55956","TCP","1208","1207"
"6.141028","192.168.121.10","192.168.122.20","55956","21","FTP","1209",""
"6.141148","192.168.122.20","192.168.121.10","21","55956","TCP","1210","1209"
"6.142105","192.168.121.10","192.168.122.20","55956","21","FTP","1211",""
"6.142224","192.168.122.20","192.168.121.10","21","55956","TCP","1212","1211"
"6.143180","192.168.121.10","192.168.122.20","55956","21","FTP","1213",""
"6.150015","192.168.121.10","192.168.122.20","55956","21","FTP","1214",""
"6.156808","192.168.121.10","192.168.122.20","55956","21","FTP","1215",""
"6.157279","192.168.122.20","192.168.121.10","21","55956","TCP","1216","1215"
"6.157293","192.168.121.10","192.168.122.20","55956","21","FTP","1217",""
"6.157482","192.168.122.20","192.168.121.10","21","55956","TCP","1218","1217"
"6.157893","192.168.121.10","192.168.122.20","55956","21","FTP","1219",""
"6.158092","192.168.122.20","192.168.121.10","21","55956","TCP","1220","1219"
"6.159018","192.168.121.10","192.168.122.20","55956","21","FTP","1221",""
"6.159283","192.168.122.20","192.168.121.10","21","55956","TCP","1222","1221"
"6.160102","192.168.121.10","192.168.122.20","55956","21","FTP","1223",""
"6.160315","192.168.122.20","192.168.121.10","21","55956","TCP","1224","1223"
"6.161181","192.168.121.10","192.168.122.20","55956","21","FTP","1225",""
"6.161337","192.168.122.20","192.168.121.10","21","55956","TCP","1226","1225"
"6.162269","192.168.121.10","192.168.122.20","55956","21","FTP","1227",""
"6.162460","192.168.122.20","192.168.121.10","21","55956","TCP","1228","1227"
"6.163347","192.168.121.10","192.168.122.20","55956","21","FTP","1229",""
"6.163575","192.168.122.20","192.168.121.10","21","55956","TCP","1230","1229"
"6.164452","192.168.121.10","192.168.122.20","55956","21","FTP","1231",""
"6.164761","192.168.122.20","192.168.121.10","21","55956","TCP","1232","1231"
"6.165537","192.168.121.10","192.168.122.20","55956","21","FTP","1233",""
"6.165736","192.168.122.20","192.168.121.10","21","55956","TCP","1234","1233"
"6.166627","192.168.121.10","192.168.122.20","55956","21","FTP","1235",""
"6.166838","192.168.122.20","192.168.121.10","21","55956","TCP","1236","1235"
"6.167755","192.168.121.10","192.168.122.20","55956","21","FTP","1237",""
"6.168778","192.168.122.20","192.168.121.10","21","55956","TCP","1238","1237"
"6.168953","192.168.121.10","192.168.122.20","55956","21","FTP","1239",""
"6.169817","192.168.122.20","192.168.121.10","21","55956","TCP","1240","1239"
"6.170007","192.168.121.10","192.168.122.20","55956","21","FTP","1241",""
"6.176598","192.168.121.10","192.168.122.20","55956","21","FTP","1242",""
"6.183174","192.168.121.10","192.168.122.20","55956","21","FTP","1243",""
"6.183684","192.168.122.20","192.168.121.10","21","55956","TCP","1244",""
"6.188681","192.168.121.10","192.168.122.20","55956","21","FTP","1245",""
"6.189095","192.168.122.20","192.168.121.10","21","55956","TCP","1246",""
"6.189118","192.168.121.10","192.168.122.20","55956","21","FTP","1247",""
"6.390300","192.168.121.10","192.168.122.20","55956","21","FTP","1248",""
"6.390759","192.168.122.20","192.168.121.10","21","55956","TCP","1249","1245"
"6.390778","192.168.121.10","192.168.122.20","55956","21","FTP","1250",""
"6.390791","192.168.121.10","192.168.122.20","55956","21","FTP","1251",""
"6.391066","192.168.122.20","192.168.121.10","21","55956","TCP","1252","1251"
"6.391075","192.168.121.10","192.168.122.20","55956","21","FTP","1253",""
"6.391088","192.168.121.10","192.168.122.20","55956","21","FTP","1254",""
"6.391265","192.168.122.20","192.168.121.10","21","55956","TCP","1255","1254"
"6.391275","192.168.121.10","192.168.122.20","55956","21","FTP","1256",""
"6.391283","192.168.121.10","192.168.122.20","55956","21","FTP","1257",""
"6.391561","192.168.122.20","192.168.121.10","21","55956","TCP","1258","1257"
"6.391568","192.168.121.10","192.168.122.20","55956","21","FTP","1259",""
"6.391576","192.168.121.10","192.168.122.20","55956","21","FTP","1260",""
"6.391717","192.168.122.20","192.168.121.10","21","55956","TCP","1261","1260"
"6.391724","192.168.121.10","192.168.122.20","55956","21","FTP","1262",""
"6.391732","192.168.121.10","192.168.122.20","55956","21","FTP","1263",""
"6.402316","192.168.121.10","192.168.122.20","55956","21","FTP","1264",""
"6.402633","192.168.122.20","192.168.121.10","21","55956","TCP","1265","1264"
"6.402657","192.168.121.10","192.168.122.20","55956","21","FTP","1266",""
"6.402665","192.168.121.10","192.168.122.20","55956","21","FTP","1267",""
"6.402859","192.168.122.20","192.168.121.10","21","55956","TCP","1268","1267"
"6.402871","192.168.121.10","192.168.122.20","55956","21","FTP","1269",""
"6.402884","192.168.121.10","192.168.122.20","55956","21","FTP","1270",""
"6.403023","192.168.122.20","192.168.121.10","21","55956","TCP","1271","1270"
"6.403031","192.168.121.10","192.168.122.20","55956","21","FTP","1272",""
"6.403040","192.168.121.10","192.168.122.20","55956","21","FTP","1273",""
"6.403180","192.168.122.20","192.168.121.10","21","55956","TCP","1274","1272"
"6.403186","192.168.121.10","192.168.122.20","55956","21","FTP","1275",""
"6.403195","192.168.122.20","192.168.121.10","21","55956","TCP","1276","1273"
"6.403198","192.168.121.10","192.168.122.20","55956","21","FTP","1277",""
"6.403200","192.168.121.10","192.168.122.20","55956","21","FTP","1278",""
"6.403312","192.168.122.20","192.168.121.10","21","55956","TCP","1279",""
"6.403324","192.168.121.10","192.168.122.20","55956","21","FTP","1280",""
"6.403333","192.168.121.10","192.168.122.20","55956","21","FTP","1281",""
"6.403466","192.168.122.20","192.168.121.10","21","55956","TCP","1282",""
"6.403474","192.168.121.10","192.168.122.20","55956","21","FTP","1283",""
"6.403587","192.168.122.20","192.168.121.10","21","55956","TCP","1284","1280"
"6.403594","192.168.121.10","192.168.122.20","55956","21","FTP","1285",""
"6.403702","192.168.122.20","192.168.121.10","21","55956","TCP","1286",""
"6.403707","192.168.121.10","192.168.122.20","55956","21","FTP","1287",""
"6.606327","192.168.121.10","192.168.122.20","55956","21","FTP","1288",""
"6.606930","192.168.122.20","192.168.121.10","21","55956","TCP","1289","1285"
"6.606966","192.168.121.10","192.168.122.20","55956","21","FTP","1290",""
"6.607003","192.168.121.10","192.168.122.20","55956","21","FTP","1291",""
"6.607433","192.168.122.20","192.168.121.10","21","55956","TCP","1292","1291"
"6.607461","192.168.121.10","192.168.122.20","55956","21","FTP","1293",""
"6.607480","192.168.121.10","192.168.122.20","55956","21","FTP","1294",""
"6.607761","192.168.122.20","192.168.121.10","21","55956","TCP","1295","1293"
"6.607789","192.168.121.10","192.168.122.20","55956","21","FTP","1296",""
"6.607805","192.168.122.20","192.168.121.10","21","55956","TCP","1297","1294"
"6.607815","192.168.121.10","192.168.122.20","55956","21","FTP","1298",""
"6.608089","192.168.122.20","192.168.121.10","21","55956","TCP","1299","1298"
"6.608108","192.168.121.10","192.168.122.20","55956","21","FTP","1300",""
"6.608120","192.168.121.10","192.168.122.20","55956","21","FTP","1301",""
"6.608311","192.168.122.20","192.168.121.10","21","55956","TCP","1302","1301"
"6.608316","192.168.121.10","192.168.122.20","55956","21","FTP","1303",""
"6.608323","192.168.121.10","192.168.122.20","55956","21","FTP","1304",""
"6.638299","192.168.121.10","192.168.122.20","55956","21","FTP","1305",""
"6.638863","192.168.122.20","192.168.121.10","21","55956","TCP","1306",""
"6.854296","192.168.121.10","192.168.122.20","55956","21","FTP","1307",""
"6.854718","192.168.122.20","192.168.121.10","21","55956","TCP","1308","1303"
"6.854734","192.168.121.10","192.168.122.20","55956","21","FTP","1309",""
"6.854745","192.168.121.10","192.168.122.20","55956","21","FTP","1310",""
"6.854990","192.168.122.20","192.168.121.10","21","55956","TCP","1311",""
"6.855002","192.168.121.10","192.168.122.20","55956","21","FTP","1312",""
"6.855014","192.168.121.10","192.168.122.20","55956","21","FTP","1313",""
"6.855205","192.168.122.20","192.168.121.10","21","55956","TCP","1314","1310"
"6.855220","192.168.121.10","192.168.122.20","55956","21","FTP","1315",""
"6.855233","192.168.121.10","192.168.122.20","55956","21","FTP","1316",""
"6.855237","192.168.122.20","192.168.121.10","21","55956","TCP","1317","1313"
"6.855242","192.168.121.10","192.168.122.20","55956","21","FTP","1318",""
"6.855442","192.168.122.20","192.168.121.10","21","55956","TCP","1319","1315"
"6.855448","192.168.121.10","192.168.122.20","55956","21","FTP","1320",""
"6.855459","192.168.121.10","192.168.122.20","55956","21","FTP","1321",""
"6.855462","192.168.122.20","192.168.121.10","21","55956","TCP","1322","1318"
"6.855467","192.168.121.10","192.168.122.20","55956","21","FTP","1323",""
"6.855470","192.168.121.10","192.168.122.20","55956","21","FTP","1324",""
"6.855634","192.168.122.20","192.168.121.10","21","55956","TCP","1325","1321"
"6.855640","192.168.121.10","192.168.122.20","55956","21","FTP","1326",""
"6.855647","192.168.121.10","192.168.122.20","55956","21","FTP","1327",""
"6.855650","192.168.121.10","192.168.122.20","55956","21","FTP","1328",""
"6.855653","192.168.122.20","192.168.121.10","21","55956","TCP","1329","1323"
"6.855660","192.168.121.10","192.168.122.20","55956","21","FTP","1330",""
"6.855667","192.168.121.10","192.168.122.20","55956","21","FTP","1331",""
"6.855670","192.168.122.20","192.168.121.10","21","55956","TCP","1332","1324"
"6.855674","192.168.121.10","192.168.122.20","55956","21","FTP","1333",""
"6.855875","192.168.122.20","192.168.121.10","21","55956","TCP","1334","1326"
"6.855881","192.168.121.10","192.168.122.20","55956","21","FTP","1335",""
"6.855890","192.168.122.20","192.168.121.10","21","55956","TCP","1336","1327"
"6.855893","192.168.121.10","192.168.122.20","55956","21","FTP","1337",""
"6.855932","192.168.122.20","192.168.121.10","21","55956","TCP","1338","1330"
"6.855938","192.168.121.10","192.168.122.20","55956","21","FTP","1339",""
"6.855947","192.168.122.20","192.168.121.10","21","55956","TCP","1340",""
"6.855953","192.168.121.10","192.168.122.20","55956","21","FTP","1341",""
"6.856080","192.168.122.20","192.168.121.10","21","55956","TCP","1342",""
"6.856085","192.168.121.10","192.168.122.20","55956","21","FTP","1343",""
"6.856098","192.168.122.20","192.168.121.10","21","55956","TCP","1344",""
"6.856104","192.168.121.10","192.168.122.20","55956","21","FTP","1345",""
"6.856112","192.168.121.10","192.168.122.20","55956","21","FTP","1346",""
"6.856114","192.168.121.10","192.168.122.20","55956","21","FTP","1347",""
"6.856118","192.168.121.10","192.168.122.20","55956","21","FTP","1348",""
"6.856125","192.168.122.20","192.168.121.10","21","55956","TCP","1349",""
"6.856131","192.168.121.10","192.168.122.20","55956","21","FTP","1350",""
"6.856268","192.168.122.20","192.168.121.10","21","55956","TCP","1351","1335"
"6.856279","192.168.121.10","192.168.122.20","55956","21","FTP","1352",""
"6.856286","192.168.122.20","192.168.121.10","21","55956","TCP","1353","1341"
"6.856295","192.168.121.10","192.168.122.20","55956","21","FTP","1354",""
"6.856341","192.168.122.20","192.168.121.10","21","55956","TCP","1355","1348"
"6.856347","192.168.121.10","192.168.122.20","55956","21","FTP","1356",""
"6.856357","192.168.121.10","192.168.122.20","55956","21","FTP","1357",""
"6.856361","192.168.122.20","192.168.121.10","21","55956","TCP","1358","1350"
"6.856366","192.168.121.10","192.168.122.20","55956","21","FTP","1359",""
"6.856491","192.168.122.20","192.168.121.10","21","55956","TCP","1360","1352"
"6.856498","192.168.121.10","192.168.122.20","55956","21","FTP","1361",""
"6.856504","192.168.122.20","192.168.121.10","21","55956","TCP","1362","1354"
"6.856508","192.168.121.10","192.168.122.20","55956","21","FTP","1363",""
"6.856558","192.168.122.20","192.168.121.10","21","55956","TCP","1364",""
"6.856567","192.168.121.10","192.168.122.20","55956","21","FTP","1365",""
"6.856646","192.168.122.20","192.168.121.10","21","55956","TCP","1366",""
"6.856652","192.168.121.10","192.168.122.20","55956","21","FTP","1367",""
"6.856671","192.168.122.20","192.168.121.10","21","55956","TCP","1368",""
"6.856677","192.168.121.10","192.168.122.20","55956","21","FTP","1369",""
"6.856684","192.168.121.10","192.168.122.20","55956","21","FTP","1370",""
"6.856719","192.168.122.20","192.168.121.10","21","55956","TCP","1371",""
"6.856725","192.168.121.10","192.168.122.20","55956","21","FTP","1372",""
"6.856801","192.168.122.20","192.168.121.10","21","55956","TCP","1373","1365"
"6.856809","192.168.121.10","192.168.122.20","55956","21","FTP","1374",""
"6.856836","192.168.122.20","192.168.121.10","21","55956","TCP","1375","1369"
"6.856841","192.168.121.10","192.168.122.20","55956","21","FTP","1376",""
"6.856866","192.168.122.20","192.168.121.10","21","55956","TCP","1377","1370"
"6.856870","192.168.121.10","192.168.122.20","55956","21","FTP","1378",""
"6.856984","192.168.122.20","192.168.121.10","21","55956","TCP","1379",""
"6.856990","192.168.121.10","192.168.122.20","55956","21","FTP","1380",""
"6.856997","192.168.122.20","192.168.121.10","21","55956","TCP","1381",""
"6.857001","192.168.121.10","192.168.122.20","55956","21","FTP","1382",""
"6.857095","192.168.122.20","192.168.121.10","21","55956","TCP","1383","1376"
"6.862437","192.168.121.10","192.168.122.20","55956","21","FTP","1384",""
"6.862791","192.168.122.20","192.168.121.10","21","55956","TCP","1385",""
"6.862803","192.168.121.10","192.168.122.20","55956","21","FTP","1386",""
"6.862957","192.168.122.20","192.168.121.10","21","55956","TCP","1387","1384"
"6.862966","192.168.121.10","192.168.122.20","55956","21","FTP","1388",""
"6.863088","192.168.122.20","192.168.121.10","21","55956","TCP","1389","1388"
"6.863520","192.168.121.10","192.168.122.20","55956","21","FTP","1390",""
"6.870183","192.168.121.10","192.168.122.20","55956","21","FTP","1391",""
"6.876794","192.168.121.10","192.168.122.20","55956","21","FTP","1392",""
"6.882264","192.168.121.10","192.168.122.20","55956","21","FTP","1393",""
"6.888995","192.168.121.10","192.168.122.20","55956","21","FTP","1394",""
"6.895660","192.168.121.10","192.168.122.20","55956","21","FTP","1395",""
"6.896122","192.168.122.20","192.168.121.10","21","55956","TCP","1396","1390"
"6.896138","192.168.121.10","192.168.122.20","55956","21","FTP","1397",""
"6.896147","192.168.121.10","192.168.122.20","55956","21","FTP","1398",""
"6.896377","192.168.122.20","192.168.121.10","21","55956","TCP","1399","1392"
"6.896387","192.168.121.10","192.168.122.20","55956","21","FTP","1400",""
"6.896397","192.168.121.10","192.168.122.20","55956","21","FTP","1401",""
"6.896399","192.168.122.20","192.168.121.10","21","55956","TCP","1402",""
"6.902454","192.168.121.10","192.168.122.20","55956","21","FTP","1403",""
"6.902823","192.168.122.20","192.168.121.10","21","55956","TCP","1404","1403"
"6.902838","192.168.121.10","192.168.122.20","55956","21","FTP","1405",""
"6.903066","192.168.122.20","192.168.121.10","21","55956","TCP","1406","1405"
"6.903543","192.168.121.10","192.168.122.20","55956","21","FTP","1407",""
"6.903789","192.168.122.20","192.168.121.10","21","55956","TCP","1408","1407"
"6.904647","192.168.121.10","192.168.122.20","55956","21","FTP","1409",""
"6.911208","192.168.121.10","192.168.122.20","55956","21","FTP","1410",""
"6.911653","192.168.122.20","192.168.121.10","21","55956","TCP","1411","1410"
"6.911665","192.168.121.10","192.168.122.20","55956","21","FTP","1412",""
"6.911866","192.168.122.20","192.168.121.10","21","55956","TCP","1413","1412"
"6.912300","192.168.121.10","192.168.122.20","55956","21","FTP","1414",""
"6.912473","192.168.122.20","192.168.121.10","21","55956","TCP","1415","1414"
"6.913386","192.168.121.10","192.168.122.20","55956","21","FTP","1416",""
"6.913582","192.168.122.20","192.168.121.10","21","55956","TCP","1417","1416"
"6.914654","192.168.121.10","192.168.122.20","55956","21","FTP","1418",""
"6.921224","192.168.121.10","192.168.122.20","55956","21","FTP","1419",""
"6.921520","192.168.122.20","192.168.121.10","21","55956","TCP","1420","1419"
"6.921530","192.168.121.10","192.168.122.20","55956","21","FTP","1421",""
"6.927838","192.168.121.10","192.168.122.20","55956","21","FTP","1422",""
"6.934597","192.168.121.10","192.168.122.20","55956","21","FTP","1423",""
"6.935077","192.168.122.20","192.168.121.10","21","55956","TCP","1424",""
"6.940158","192.168.121.10","192.168.122.20","55956","21","FTP","1425",""
"6.940644","192.168.122.20","192.168.121.10","21","55956","TCP","1426",""
"6.940661","192.168.121.10","192.168.122.20","55956","21","FTP","1427",""
"6.940954","192.168.122.20","192.168.121.10","21","55956","TCP","1428","1421"
"6.940963","192.168.121.10","192.168.122.20","55956","21","FTP","1429",""
"6.940973","192.168.121.10","192.168.122.20","55956","21","FTP","1430",""
"6.941173","192.168.122.20","192.168.121.10","21","55956","TCP","1431","1425"
"6.946643","192.168.121.10","192.168.122.20","55956","21","FTP","1432",""
"6.946964","192.168.122.20","192.168.121.10","21","55956","TCP","1433","1432"
"6.946981","192.168.121.10","192.168.122.20","55956","21","FTP","1434",""
"6.947197","192.168.122.20","192.168.121.10","21","55956","TCP","1435","1434"
"6.947853","192.168.121.10","192.168.122.20","55956","21","FTP","1436",""
"6.948266","192.168.122.20","192.168.121.10","21","55956","TCP","1437","1436"
"6.948984","192.168.121.10","192.168.122.20","55956","21","FTP","1438",""
"6.949124","192.168.122.20","192.168.121.10","21","55956","TCP","1439","1438"
"6.950064","192.168.121.10","192.168.122.20","55956","21","FTP","1440",""
"6.950209","192.168.122.20","192.168.121.10","21","55956","TCP","1441","1440"
"6.951152","192.168.121.10","192.168.122.20","55956","21","FTP","1442",""
"6.951325","192.168.122.20","192.168.121.10","21","55956","TCP","1443","1442"
"6.952227","192.168.121.10","192.168.122.20","55956","21","FTP","1444",""
"6.952494","192.168.122.20","192.168.121.10","21","55956","TCP","1445","1444"
"6.953326","192.168.121.10","192.168.122.20","55956","21","FTP","1446",""
"6.953526","192.168.122.20","192.168.121.10","21","55956","TCP","1447","1446"
"6.954425","192.168.121.10","192.168.122.20","55956","21","FTP","1448",""
"6.954559","192.168.122.20","192.168.121.10","21","55956","TCP","1449","1448"
"6.955496","192.168.121.10","192.168.122.20","55956","21","FTP","1450",""
"6.955654","192.168.122.20","192.168.121.10","21","55956","TCP","1451","1450"
"6.956588","192.168.121.10","192.168.122.20","55956","21","FTP","1452",""
"6.956892","192.168.122.20","192.168.121.10","21","55956","TCP","1453","1452"
"6.957674","192.168.121.10","192.168.122.20","55956","21","FTP","1454",""
"6.957828","192.168.122.20","192.168.121.10","21","55956","TCP","1455","1454"
"6.958758","192.168.121.10","192.168.122.20","55956","21","FTP","1456",""
"6.958884","192.168.122.20","192.168.121.10","21","55956","TCP","1457","1456"
"6.959839","192.168.121.10","192.168.122.20","55956","21","FTP","1458",""
"6.960006","192.168.122.20","192.168.121.10","21","55956","TCP","1459","1458"
"6.960924","192.168.121.10","192.168.122.20","55956","21","FTP","1460",""
"6.961066","192.168.122.20","192.168.121.10","21","55956","TCP","1461","1460"
"6.962009","192.168.121.10","192.168.122.20","55956","21","FTP","1462",""
"6.962150","192.168.122.20","192.168.121.10","21","55956","TCP","1463","1462"
"6.963093","192.168.121.10","192.168.122.20","55956","21","FTP","1464",""
"6.963362","192.168.122.20","192.168.121.10","21","55956","TCP","1465","1464"
"6.964327","192.168.121.10","192.168.122.20","55956","21","FTP","1466",""
"6.964647","192.168.122.20","192.168.121.10","21","55956","TCP","1467","1466"
"6.965354","192.168.121.10","192.168.122.20","55956","21","FTP","1468",""
"6.965533","192.168.122.20","192.168.121.10","21","55956","TCP","1469","1468"
"6.966454","192.168.121.10","192.168.122.20","55956","21","FTP","1470",""
"6.966625","192.168.122.20","192.168.121.10","21","55956","TCP","1471","1470"
"6.967537","192.168.121.10","192.168.122.20","55956","21","FTP","1472",""
"6.974159","192.168.121.10","192.168.122.20","55956","21","FTP","1473",""
"6.974611","192.168.122.20","192.168.121.10","21","55956","TCP","1474",""
"6.980816","192.168.121.10","192.168.122.20","55956","21","FTP","1475",""
"6.981275","192.168.122.20","192.168.121.10","21","55956","TCP","1476",""
"6.986297","192.168.121.10","192.168.122.20","55956","21","FTP","1477",""
"6.986703","192.168.122.20","192.168.121.10","21","55956","TCP","1478",""
"6.986716","192.168.121.10","192.168.122.20","55956","21","FTP","1479",""
"6.986993","192.168.122.20","192.168.121.10","21","55956","TCP","1480","1477"
"6.987002","192.168.121.10","192.168.122.20","55956","21","FTP","1481",""
"6.987175","192.168.122.20","192.168.121.10","21","55956","TCP","1482","1481"
"6.987368","192.168.121.10","192.168.122.20","55956","21","FTP","1483",""
"6.987530","192.168.122.20","192.168.121.10","21","55956","TCP","1484","1483"
"6.988450","192.168.121.10","192.168.122.20","55956","21","FTP","1485",""
"6.988670","192.168.122.20","192.168.121.10","21","55956","TCP","1486","1485"
"6.989560","192.168.121.10","192.168.122.20","55956","21","FTP","1487",""
"6.996052","192.168.121.10","192.168.122.20","55956","21","FTP","1488",""
"6.996464","192.168.122.20","192.168.121.10","21","55956","TCP","1489",""
"7.002752","192.168.121.10","192.168.122.20","55956","21","FTP","1490",""
"7.190332","192.168.121.10","192.168.122.20","55956","21","FTP","1491",""
"7.190838","192.168.122.20","192.168.121.10","21","55956","TCP","1492","1488"
"7.190854","192.168.121.10","192.168.122.20","55956","21","FTP","1493",""
"7.190867","192.168.121.10","192.168.122.20","55956","21","FTP","1494",""
"7.191182","192.168.122.20","192.168.121.10","21","55956","TCP","1495",""
"7.191193","192.168.121.10","192.168.122.20","55956","21","FTP","1496",""
"7.191202","192.168.121.10","192.168.122.20","55956","21","FTP","1497",""
"7.394290","192.168.121.10","192.168.122.20","55956","21","FTP","1498",""
"7.394776","192.168.122.20","192.168.121.10","21","55956","TCP","1499","1494"
"7.394791","192.168.121.10","192.168.122.20","55956","21","FTP","1500",""
"7.394804","192.168.121.10","192.168.122.20","55956","21","FTP","1501",""
"7.395136","192.168.122.20","192.168.121.10","21","55956","TCP","1502","1501"
"7.395150","192.168.121.10","192.168.122.20","55956","21","FTP","1503",""
"7.395163","192.168.121.10","192.168.122.20","55956","21","FTP","1504",""
"7.395357","192.168.122.20","192.168.121.10","21","55956","TCP","1505","1504"
"7.395366","192.168.121.10","192.168.122.20","55956","21","FTP","1506",""
"7.395375","192.168.121.10","192.168.122.20","55956","21","FTP","1507",""
"7.395538","192.168.122.20","192.168.121.10","21","55956","TCP","1508","1507"
"7.395544","192.168.121.10","192.168.122.20","55956","21","FTP","1509",""
"7.395562","192.168.121.10","192.168.122.20","55956","21","FTP","1510",""
"7.406288","192.168.121.10","192.168.122.20","55956","21","FTP","1511",""
"7.610306","192.168.121.10","192.168.122.20","55956","21","FTP","1512",""
"7.611516","192.168.122.20","192.168.121.10","21","55956","TCP","1513","1510"
"7.611548","192.168.121.10","192.168.122.20","55956","21","FTP","1514",""
"7.612107","192.168.122.20","192.168.121.10","21","55956","TCP","1515",""
"7.612202","192.168.121.10","192.168.122.20","55956","21","FTP","1516",""
"7.613299","192.168.122.20","192.168.121.10","21","55956","TCP","1517",""
"7.613330","192.168.121.10","192.168.122.20","55956","21","FTP","1518",""
"7.650312","192.168.121.10","192.168.122.20","55956","21","FTP","1519",""
"7.650864","192.168.122.20","192.168.121.10","21","55956","TCP","1520","1516"
"7.650893","192.168.121.10","192.168.122.20","55956","21","FTP","1521",""
"7.650908","192.168.121.10","192.168.122.20","55956","21","FTP","1522",""
"7.651267","192.168.122.20","192.168.121.10","21","55956","TCP","1523",""
"7.651281","192.168.121.10","192.168.122.20","55956","21","FTP","1524",""
"7.651542","192.168.122.20","192.168.121.10","21","55956","TCP","1525","1518"
"7.651556","192.168.121.10","192.168.122.20","55956","21","FTP","1526",""
"7.878365","192.168.121.10","192.168.122.20","55956","21","FTP","1527",""
"7.878902","192.168.122.20","192.168.121.10","21","55956","TCP","1528","1522"
"7.878918","192.168.121.10","192.168.122.20","55956","21","FTP","1529",""
"7.878931","192.168.121.10","192.168.122.20","55956","21","FTP","1530",""
"7.879217","192.168.122.20","192.168.121.10","21","55956","TCP","1531",""
"7.879230","192.168.121.10","192.168.122.20","55956","21","FTP","1532",""
"7.879242","192.168.121.10","192.168.122.20","55956","21","FTP","1533",""
"7.879544","192.168.122.20","192.168.121.10","21","55956","TCP","1534","1530"
"7.879556","192.168.121.10","192.168.122.20","55956","21","FTP","1535",""
"7.879566","192.168.122.20","192.168.121.10","21","55956","TCP","1536","1533"
"7.879570","192.168.121.10","192.168.122.20","55956","21","FTP","1537",""
"7.879709","192.168.122.20","192.168.121.10","21","55956","TCP","1538","1537"
"7.879717","192.168.121.10","192.168.122.20","55956","21","FTP","1539",""
"7.879727","192.168.121.10","192.168.122.20","55956","21","FTP","1540",""
"7.879826","192.168.122.20","192.168.121.10","21","55956","TCP","1541","1539"
"7.879832","192.168.121.10","192.168.122.20","55956","21","FTP","1542",""
"7.879839","192.168.122.20","192.168.121.10","21","55956","TCP","1543","1540"
"7.879842","192.168.121.10","192.168.122.20","55956","21","FTP","1544",""
"7.880027","192.168.122.20","192.168.121.10","21","55956","TCP","1545","1544"
"7.880035","192.168.121.10","192.168.122.20","55956","21","FTP","1546",""
"7.880043","192.168.121.10","192.168.122.20","55956","21","FTP","1547",""
"7.880150","192.168.122.20","192.168.121.10","21","55956","TCP","1548","1547"
"7.880156","192.168.121.10","192.168.122.20","55956","21","FTP","1549",""
"7.880163","192.168.121.10","192.168.122.20","55956","21","FTP","1550",""
"7.894318","192.168.121.10","192.168.122.20","55956","21","FTP","1551",""
"7.894527","192.168.122.20","192.168.121.10","21","55956","TCP","1552","1551"
"7.894536","192.168.121.10","192.168.122.20","55956","21","FTP","1553",""
"7.894543","192.168.121.10","192.168.122.20","55956","21","FTP","1554",""
